Marital status,Application order,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (pass rate),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (approved),Curricular units 2nd sem (pass rate),Curricular units 2nd sem (grade),Target
2,1,1,19,133.1,34,34,120.0,0,0,1,0,1,0,45,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,1,0,1,120.0,34,34,120.5,1,0,0,1,1,0,30,0,5,2,0.4,11.0,5,0,0.0,0.0,0
1,1,0,39,120.0,1,4,118.1,0,0,0,1,1,0,28,0,15,13,0.8666666666666667,12.0,13,9,0.6923076923076923,11.333333333333334,0
1,1,0,1,110.0,37,37,139.0,0,0,0,1,1,0,40,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,2,1,19,133.1,38,19,116.3,0,0,0,0,1,0,32,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,5,1,1,118.0,19,37,120.5,1,0,0,1,1,0,19,0,6,4,0.6666666666666666,12.5,6,4,0.6666666666666666,10.25,0
1,1,1,1,139.0,1,19,134.9,1,0,0,1,1,0,20,0,6,6,1.0,13.666666666666666,6,6,1.0,12.166666666666666,1
1,1,1,1,130.0,1,3,123.0,0,0,0,1,1,0,18,0,5,1,0.2,10.0,5,0,0.0,0.0,0
1,1,1,1,132.0,38,37,122.9,0,0,0,0,1,0,20,0,6,6,1.0,11.5,6,2,0.3333333333333333,13.0,0
1,1,0,1,100.0,37,38,140.0,0,0,0,1,1,0,39,0,5,4,0.8,12.25,5,4,0.8,12.75,1
1,1,1,1,120.0,19,38,122.5,0,0,0,0,1,0,19,0,6,5,0.8333333333333334,13.6,6,5,0.8333333333333334,13.666666666666666,1
1,1,0,12,133.1,37,37,121.5,0,0,0,1,1,0,38,0,5,2,0.4,10.5,5,3,0.6,11.333333333333334,1
1,3,1,1,156.0,19,37,132.3,1,0,0,1,1,1,18,0,7,6,0.8571428571428571,13.266666666666666,7,6,0.8571428571428571,13.266666666666666,1
1,4,1,1,143.0,19,38,131.5,1,0,0,1,1,1,18,0,7,7,1.0,12.5125,8,8,1.0,14.1875,1
2,1,1,9,133.1,34,34,128.2,0,0,0,1,1,0,28,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,1,1,1,140.0,37,37,148.0,1,0,0,0,1,0,31,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,1,1,1,127.0,2,19,121.5,0,0,0,1,1,0,23,0,7,6,0.8571428571428571,13.483333333333334,7,6,0.8571428571428571,13.483333333333334,1
1,1,1,1,135.0,38,19,135.4,1,0,0,1,1,0,21,0,7,6,0.8571428571428571,12.565,8,5,0.625,12.16,1
1,1,1,19,133.1,37,37,139.0,0,0,1,0,1,0,33,0,6,0,0.0,0.0,5,0,0.0,0.0,0
1,1,1,1,120.0,37,37,113.4,0,0,0,1,1,0,22,0,5,3,0.6,13.0,5,3,0.6,11.666666666666666,0
1,1,1,39,150.0,19,37,150.0,1,0,1,1,1,0,20,0,5,5,1.0,16.5,5,5,1.0,17.714285714285715,0
1,1,1,1,123.0,37,38,122.0,0,0,1,1,1,0,19,0,6,6,1.0,13.166666666666666,6,5,0.8333333333333334,13.2,1
1,1,1,39,150.0,38,38,150.0,1,0,0,1,1,0,20,0,6,6,1.0,13.8,6,6,1.0,13.142857142857142,1
1,1,1,12,133.1,37,37,119.3,1,0,0,1,1,0,25,0,6,6,1.0,11.166666666666666,6,4,0.6666666666666666,11.8,1
1,1,1,1,130.0,1,1,140.0,0,0,0,0,1,0,25,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,4,1,1,140.0,4,19,125.0,1,0,0,1,1,0,19,0,6,6,1.0,12.666666666666666,6,6,1.0,12.142857142857142,1
1,1,1,1,141.0,2,1,140.7,1,0,0,1,1,0,20,0,5,5,1.0,12.6,5,4,0.8,14.5,1
2,1,1,19,133.1,19,19,100.0,0,0,0,1,1,0,33,0,7,5,0.7142857142857143,13.06,7,0,0.0,0.0,1
1,5,1,1,146.0,1,37,146.7,1,0,0,1,1,0,19,0,6,6,1.0,13.833333333333334,6,6,1.0,13.625,1
1,1,1,19,133.1,34,34,96.0,0,0,0,1,1,0,31,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,1,1,39,160.0,3,38,160.0,0,0,1,0,1,0,24,0,6,2,0.3333333333333333,16.0,7,2,0.2857142857142857,16.0,0
1,1,1,39,130.0,19,3,130.0,0,0,1,0,1,0,23,0,5,0,0.0,0.0,5,0,0.0,0.0,0
2,1,0,1,160.0,1,3,130.0,0,0,0,0,1,1,26,0,5,3,0.6,10.666666666666666,5,3,0.6,10.666666666666666,0
2,1,1,2,140.0,37,37,140.0,1,0,0,1,1,0,38,0,18,18,1.0,14.5,18,18,1.0,14.5,1
1,6,1,1,126.0,19,19,116.6,1,0,0,1,1,1,20,0,5,5,1.0,14.0,5,5,1.0,13.8,1
1,5,1,1,118.0,1,19,120.5,1,0,0,1,1,0,20,0,5,3,0.6,13.333333333333334,5,5,1.0,13.571428571428571,1
1,1,1,19,133.1,3,1,103.0,0,0,0,1,1,0,25,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,2,1,1,121.0,1,19,111.9,1,0,0,1,1,0,19,0,6,5,0.8333333333333334,12.0,6,4,0.6666666666666666,11.2,1
1,1,1,1,148.0,1,38,148.7,0,0,0,1,1,0,18,0,5,5,1.0,16.2,5,5,1.0,16.0,1
1,1,0,12,133.1,12,12,120.0,0,0,0,1,1,0,28,0,13,7,0.5384615384615384,10.285714285714286,11,5,0.45454545454545453,10.6,0
1,2,1,1,140.0,19,19,125.7,1,0,0,1,1,0,18,0,5,0,0.0,0.0,5,0,0.0,0.0,1
1,1,1,1,132.0,1,38,120.1,1,0,0,1,1,1,20,0,6,6,1.0,13.571428571428571,6,6,1.0,13.166666666666666,1
1,1,1,1,140.0,4,3,127.8,0,0,0,1,1,0,18,0,6,6,1.0,14.285714285714286,6,6,1.0,14.857142857142858,1
1,3,1,1,112.0,1,1,106.4,1,0,0,1,1,0,19,0,5,5,1.0,10.2,5,4,0.8,10.5,1
1,1,1,1,100.0,19,19,100.0,0,0,1,1,1,0,24,0,8,2,0.25,10.25,8,2,0.25,10.25,0
1,4,1,1,126.0,1,3,123.9,1,0,0,1,1,0,21,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,1,1,1,150.0,3,37,139.5,0,0,0,1,1,1,20,0,6,6,1.0,14.833333333333334,6,6,1.0,14.833333333333334,1
1,1,1,39,150.0,19,1,150.0,1,0,0,1,1,0,21,0,6,5,0.8333333333333334,13.625,6,5,0.8333333333333334,12.6,1
2,1,1,1,144.0,19,19,139.8,0,0,1,1,1,0,24,0,7,7,1.0,12.271428571428572,8,7,0.875,13.657142857142857,1
1,1,0,1,133.1,38,37,154.4,0,0,0,1,1,0,27,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,6,1,1,120.0,37,38,115.5,1,0,1,0,1,0,19,0,5,4,0.8,12.5,5,5,1.0,10.5,1
1,1,0,1,133.1,3,19,119.0,0,0,0,1,1,0,39,0,9,9,1.0,13.22222222222222,7,7,1.0,13.142857142857142,1
1,1,1,1,133.1,19,37,96.1,0,0,0,1,1,0,25,0,7,2,0.2857142857142857,15.0,7,2,0.2857142857142857,11.5,0
1,1,1,3,130.0,1,2,130.0,0,0,0,0,1,0,18,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,1,1,1,133.0,1,2,128.8,0,0,0,1,1,0,19,0,12,12,1.0,13.166666666666666,12,12,1.0,13.0,1
1,1,1,1,124.0,38,37,126.8,0,0,0,1,1,1,21,0,6,5,0.8333333333333334,13.833333333333334,6,4,0.6666666666666666,14.0,1
1,1,0,40,130.0,1,3,130.0,0,0,0,1,1,0,27,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,3,1,1,124.0,1,1,116.7,1,0,0,1,1,0,19,0,5,0,0.0,0.0,5,0,0.0,0.0,1
1,3,1,1,132.0,3,1,125.5,1,0,0,1,1,0,18,0,8,7,0.875,13.154285714285717,8,7,0.875,13.154285714285717,1
1,1,1,3,110.0,27,37,110.0,1,0,0,1,1,0,27,0,12,9,0.75,12.333333333333334,11,6,0.5454545454545454,13.166666666666666,0
1,3,1,1,127.0,19,38,133.7,1,0,1,1,1,0,18,0,6,6,1.0,13.0,6,5,0.8333333333333334,11.8,0
1,1,1,1,130.0,2,3,117.6,0,0,0,1,1,0,19,0,5,2,0.4,11.5,5,5,1.0,11.4,1
1,1,1,39,140.0,19,38,140.0,0,0,0,1,1,0,19,0,6,3,0.5,13.25,6,1,0.16666666666666666,12.0,0
1,1,1,39,150.0,19,1,150.0,0,0,0,1,1,0,22,0,6,3,0.5,13.333333333333334,6,3,0.5,12.75,1
1,2,1,1,133.0,19,38,133.7,1,0,0,1,0,0,18,0,6,6,1.0,13.5,6,6,1.0,12.166666666666666,1
1,4,1,1,109.0,37,37,137.0,1,0,0,1,0,1,18,0,6,6,1.0,12.666666666666666,6,5,0.8333333333333334,12.8,1
1,1,1,1,133.1,4,19,128.2,0,0,0,1,0,0,23,0,11,11,1.0,15.090909090909092,6,6,1.0,14.5,0
1,4,1,1,133.0,1,4,129.2,1,0,1,0,1,0,20,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,3,1,1,134.0,2,1,129.5,1,0,0,1,1,0,18,0,6,6,1.0,13.166666666666666,6,6,1.0,12.666666666666666,1
1,4,1,1,125.0,19,19,129.6,1,0,0,1,1,0,18,0,6,6,1.0,12.833333333333334,6,6,1.0,12.833333333333334,1
1,3,1,1,135.0,1,19,121.7,1,0,0,1,1,0,18,0,5,5,1.0,11.8,5,3,0.6,12.0,1
1,2,1,1,132.0,19,1,141.8,1,0,0,1,1,0,20,0,6,6,1.0,11.833333333333334,6,6,1.0,12.166666666666666,1
1,3,1,1,135.0,3,1,129.8,1,0,0,1,1,0,20,0,6,5,0.8333333333333334,12.8,6,3,0.5,12.75,1
1,1,1,39,100.0,1,1,106.0,0,0,0,1,1,0,21,0,7,5,0.7142857142857143,11.8,9,5,0.5555555555555556,11.0,0
1,1,1,1,144.0,19,19,121.6,0,0,0,1,1,0,22,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,1,1,1,125.0,19,1,121.5,1,0,0,1,1,0,20,0,5,5,1.0,15.8,5,5,1.0,14.571428571428571,0
1,1,1,1,133.1,1,37,117.0,0,0,1,1,1,0,19,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,1,1,39,130.0,38,19,130.0,1,0,0,1,1,0,19,0,5,2,0.4,12.5,5,3,0.6,11.6,1
1,1,1,1,117.0,1,1,117.7,1,0,0,1,1,0,20,0,6,6,1.0,14.666666666666666,6,6,1.0,13.857142857142858,1
1,1,1,39,140.0,19,37,140.0,1,0,0,1,1,0,19,0,6,4,0.6666666666666666,12.5,6,2,0.3333333333333333,12.0,0
1,1,1,1,132.0,1,12,133.1,1,0,0,1,1,0,19,0,5,3,0.6,12.0,6,2,0.3333333333333333,10.5,0
1,1,1,1,133.1,2,2,100.0,0,0,1,1,1,0,24,1,8,7,0.875,13.142857142857142,6,6,1.0,11.833333333333334,1
1,1,1,1,132.0,19,1,119.1,0,0,1,1,1,0,18,0,6,3,0.5,12.666666666666666,6,4,0.6666666666666666,11.142857142857142,0
1,1,1,1,148.0,19,19,129.8,0,0,0,0,1,1,18,0,5,5,1.0,15.0,5,5,1.0,14.2,1
1,1,1,1,133.0,19,38,131.3,1,0,1,1,0,0,18,0,6,5,0.8333333333333334,13.6,6,5,0.8333333333333334,11.8,0
1,5,1,1,143.0,1,1,136.7,1,0,0,1,0,0,18,0,6,6,1.0,12.5,6,6,1.0,13.833333333333334,1
1,1,1,1,143.0,19,37,126.2,1,0,0,1,0,1,21,0,6,6,1.0,13.333333333333334,6,6,1.0,13.5,1
1,1,1,1,133.1,37,37,109.6,0,0,0,1,0,0,18,1,6,4,0.6666666666666666,12.25,6,5,0.8333333333333334,11.0,0
1,1,1,1,141.0,1,19,131.9,1,0,0,1,0,1,18,0,7,7,1.0,15.101428571428572,8,8,1.0,16.09375,1
1,2,1,1,140.0,19,37,140.7,1,0,0,1,0,1,18,0,6,6,1.0,13.166666666666666,6,6,1.0,16.0,1
1,6,0,1,134.0,3,19,120.7,1,0,0,1,0,0,23,0,6,4,0.6666666666666666,11.0,6,0,0.0,0.0,0
1,2,1,1,118.0,3,19,113.8,1,0,0,1,0,0,21,0,5,3,0.6,11.666666666666666,5,4,0.8,11.75,1
1,1,1,1,135.0,19,38,121.0,0,0,0,1,0,0,20,0,6,1,0.16666666666666666,10.0,6,1,0.16666666666666666,13.0,1
1,1,0,1,119.0,34,34,112.4,1,0,0,1,0,0,26,0,7,7,1.0,11.571428571428571,6,2,0.3333333333333333,11.0,0
1,6,1,1,145.0,1,19,131.0,1,0,0,1,0,1,18,0,6,6,1.0,12.166666666666666,6,5,0.8333333333333334,11.2,1
1,1,1,1,143.0,3,37,142.7,1,0,0,1,0,0,18,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,1,1,1,123.0,19,19,125.5,0,0,0,0,0,1,19,0,6,6,1.0,13.833333333333334,6,6,1.0,14.285714285714286,1
1,3,1,1,108.0,19,1,107.8,1,0,0,1,0,1,20,0,7,6,0.8571428571428571,12.357142857142858,8,7,0.875,13.0,1
1,3,1,1,117.0,38,19,110.4,1,0,1,0,0,0,19,0,6,6,1.0,12.166666666666666,6,2,0.3333333333333333,10.333333333333334,0
1,1,1,39,140.0,37,19,136.1,1,0,1,1,0,0,21,0,6,3,0.5,12.0,6,2,0.3333333333333333,12.5,1
1,1,1,1,170.0,37,37,138.3,0,0,0,1,0,0,33,0,10,9,0.9,12.416666666666666,9,7,0.7777777777777778,13.0,1
1,2,1,1,157.0,3,38,142.3,0,0,0,1,0,0,18,0,5,4,0.8,12.75,5,4,0.8,12.75,1
1,1,1,6,141.0,37,1,145.0,0,0,0,1,0,0,21,0,21,18,0.8571428571428571,14.933333333333334,21,18,0.8571428571428571,14.933333333333334,1
1,1,1,1,125.0,3,19,125.7,1,0,0,1,0,0,19,0,6,6,1.0,13.0,6,6,1.0,11.666666666666666,1
4,1,1,19,133.1,38,19,108.0,0,0,1,0,0,0,33,0,7,7,1.0,12.857142857142858,7,6,0.8571428571428571,12.666666666666666,1
2,4,1,1,143.0,38,38,128.7,1,0,0,1,0,0,18,0,7,7,1.0,14.455000000000002,8,8,1.0,13.91,1
1,1,1,1,142.0,1,19,128.0,0,0,0,1,0,1,18,0,6,6,1.0,14.0,6,6,1.0,13.285714285714286,1
1,3,1,1,150.0,19,38,146.5,1,0,0,1,0,1,20,0,6,6,1.0,13.5,6,6,1.0,12.666666666666666,1
1,2,1,1,112.0,37,37,106.1,1,0,0,0,0,0,20,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,2,0,1,133.1,19,1,118.0,0,0,0,1,0,1,20,0,6,6,1.0,11.666666666666666,6,5,0.8333333333333334,14.0,1
1,1,1,1,125.0,1,37,117.0,1,0,0,1,0,1,19,0,5,4,0.8,12.0,5,5,1.0,13.333333333333334,1
1,3,1,1,121.0,38,37,115.4,1,0,0,1,0,1,19,0,6,6,1.0,11.714285714285714,6,6,1.0,11.833333333333334,1
1,3,1,1,133.1,41,1,117.0,1,0,0,1,0,0,21,0,6,6,1.0,12.666666666666666,6,6,1.0,12.428571428571429,1
1,1,1,1,133.1,3,3,144.9,1,0,0,1,0,0,26,0,6,3,0.5,11.75,6,4,0.6666666666666666,12.8,1
1,1,1,1,135.0,37,37,127.0,0,0,0,1,0,0,21,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,4,1,1,132.0,19,38,118.0,1,0,0,1,0,0,18,0,8,7,0.875,12.328571428571427,8,7,0.875,12.328571428571427,1
5,1,1,19,133.1,37,37,118.0,0,0,0,1,0,0,27,0,7,6,0.8571428571428571,11.666666666666666,7,1,0.14285714285714285,10.0,0
1,1,1,1,135.0,1,38,126.4,1,0,0,1,0,1,20,0,12,12,1.0,13.25,12,11,0.9166666666666666,12.727272727272728,1
1,1,1,39,110.0,19,3,110.0,0,0,0,1,0,0,21,0,6,5,0.8333333333333334,11.833333333333334,6,4,0.6666666666666666,13.25,1
1,1,1,1,133.0,38,37,124.4,1,0,0,1,0,1,18,0,7,7,1.0,13.3,8,8,1.0,15.125,1
1,1,1,39,140.0,1,19,140.0,1,0,0,1,0,0,20,0,6,6,1.0,12.555555555555555,6,5,0.8333333333333334,11.8,1
1,1,1,1,135.0,1,19,129.4,1,0,0,1,0,0,18,0,6,6,1.0,12.833333333333334,6,6,1.0,12.166666666666666,1
1,1,1,39,140.0,1,1,141.7,0,0,0,1,0,1,20,0,6,6,1.0,12.833333333333334,6,6,1.0,12.833333333333334,1
1,2,1,1,144.0,1,19,132.1,1,0,0,1,0,1,19,0,5,3,0.6,12.666666666666666,5,3,0.6,13.0,1
1,5,1,1,122.0,37,3,116.8,1,0,0,1,0,0,20,0,7,6,0.8571428571428571,13.271428571428572,8,7,0.875,14.471428571428572,1
1,1,0,1,143.0,19,37,135.0,0,0,0,1,0,1,20,0,5,5,1.0,12.4,5,5,1.0,12.833333333333334,1
1,1,1,39,150.0,38,1,150.0,0,0,0,1,0,0,20,0,5,2,0.4,14.5,5,4,0.8,11.25,1
1,3,1,1,124.0,19,1,116.0,1,0,1,1,0,0,19,0,6,0,0.0,0.0,5,0,0.0,0.0,0
1,1,1,1,156.0,3,3,155.0,0,0,0,1,0,0,18,0,6,6,1.0,14.285714285714286,6,6,1.0,13.25,1
1,1,1,1,142.0,38,38,127.0,1,0,0,1,0,0,18,0,5,3,0.6,12.333333333333334,5,5,1.0,12.6,1
1,1,1,1,142.0,38,37,130.8,1,0,0,1,0,1,19,0,7,6,0.8571428571428571,12.583333333333334,8,7,0.875,12.671428571428573,1
1,6,1,1,126.0,12,37,121.8,1,0,0,1,0,0,19,0,7,6,0.8571428571428571,13.731666666666667,8,7,0.875,13.771428571428572,0
1,1,1,19,133.1,37,37,140.0,0,0,0,1,1,0,43,0,6,6,1.0,12.875,6,5,0.8333333333333334,12.142857142857142,1
2,1,1,1,170.0,37,25,148.5,0,0,0,1,1,0,47,0,10,8,0.8,14.625,7,5,0.7142857142857143,13.4,0
1,1,1,1,130.0,34,34,109.8,1,0,0,0,1,0,23,0,3,0,0.0,0.0,2,0,0.0,0.0,0
1,1,1,1,133.0,19,19,119.7,1,0,1,1,0,1,19,1,6,6,1.0,12.666666666666666,6,6,1.0,12.666666666666666,1
1,1,1,1,122.0,3,3,122.0,1,0,0,1,0,0,20,0,8,6,0.75,12.491666666666667,8,6,0.75,12.491666666666667,1
1,1,1,1,138.0,1,3,147.5,1,0,0,1,0,1,19,0,12,12,1.0,13.666666666666666,11,11,1.0,14.166666666666666,1
1,1,1,1,163.0,37,37,150.8,1,0,0,1,0,0,19,1,6,6,1.0,16.0,6,6,1.0,14.5,1
1,1,1,39,150.0,19,37,150.0,1,0,0,1,0,0,19,0,6,6,1.0,14.142857142857142,6,6,1.0,13.0,1
1,1,0,19,133.1,19,19,131.5,0,0,1,1,0,1,39,0,6,6,1.0,11.833333333333334,6,4,0.6666666666666666,13.75,1
1,1,1,1,144.0,1,1,127.2,1,0,0,1,0,1,20,0,6,6,1.0,12.666666666666666,6,6,1.0,13.0,1
1,1,1,1,118.0,38,19,111.0,1,0,0,1,0,0,21,0,6,6,1.0,12.5,6,6,1.0,12.666666666666666,1
1,5,1,1,101.0,37,19,119.9,1,0,1,0,0,0,22,1,11,9,0.8181818181818182,10.88888888888889,10,4,0.4,11.25,1
1,2,1,1,133.0,19,38,133.7,1,0,0,1,0,0,19,0,6,1,0.16666666666666666,13.0,5,0,0.0,0.0,0
1,1,1,1,133.1,1,19,140.0,1,0,0,1,0,0,22,0,6,6,1.0,15.166666666666666,6,6,1.0,16.0,1
1,2,1,1,124.0,19,19,113.9,1,0,0,1,0,1,19,0,6,6,1.0,12.666666666666666,6,6,1.0,12.0,1
1,1,1,1,127.0,37,38,120.7,1,0,1,1,1,0,18,0,0,0,0.0,0.0,0,0,0.0,0.0,0
5,1,1,1,133.1,19,19,119.8,0,0,0,1,1,0,26,0,5,5,1.0,12.0,5,5,1.0,10.2,1
1,1,0,1,110.0,37,37,121.8,0,0,0,0,1,0,36,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,1,1,1,110.0,19,2,117.7,1,0,1,1,1,1,20,0,0,0,0.0,0.0,0,0,0.0,0.0,1
2,1,1,1,160.0,37,37,110.0,0,0,0,1,1,0,30,0,5,2,0.4,11.0,5,4,0.8,11.5,0
1,1,1,1,120.0,1,1,134.4,0,0,0,1,1,0,24,0,6,6,1.0,15.714285714285714,6,6,1.0,15.9,0
1,1,1,1,133.1,34,34,125.3,0,0,0,1,1,0,26,0,15,11,0.7333333333333333,10.818181818181818,14,11,0.7857142857142857,11.636363636363637,0
1,1,1,1,132.0,19,38,119.1,0,0,0,0,1,0,19,0,5,1,0.2,12.0,5,0,0.0,0.0,0
5,1,1,1,130.0,19,38,146.0,0,0,0,1,1,0,34,0,6,5,0.8333333333333334,12.6,6,4,0.6666666666666666,11.25,1
1,1,1,1,130.0,1,1,130.0,1,0,0,1,1,0,33,0,5,1,0.2,13.0,5,3,0.6,14.0,1
1,6,1,1,129.0,19,1,122.0,1,0,0,1,1,0,19,0,5,5,1.0,11.6,5,4,0.8,10.75,1
1,5,1,1,130.0,19,1,118.1,1,0,1,0,1,0,26,0,5,1,0.2,10.0,5,1,0.2,11.0,0
1,1,1,1,140.0,38,37,105.2,0,0,0,1,1,0,29,0,6,1,0.16666666666666666,14.0,6,0,0.0,0.0,0
1,5,1,1,131.0,19,37,123.3,1,0,0,1,1,1,19,0,5,5,1.0,12.6,5,2,0.4,12.5,0
1,1,1,1,129.0,1,1,124.8,1,0,0,1,1,0,18,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,1,0,19,133.1,19,37,149.4,0,0,0,0,1,0,29,0,5,2,0.4,11.333333333333334,5,1,0.2,12.0,0
1,1,1,1,112.0,37,37,108.5,0,0,0,1,1,0,21,0,6,6,1.0,12.666666666666666,6,5,0.8333333333333334,11.4,1
1,1,1,1,119.0,1,1,125.0,0,0,0,1,1,0,19,0,6,5,0.8333333333333334,10.8,6,2,0.3333333333333333,10.5,1
1,1,1,1,133.1,38,38,101.0,0,0,0,1,1,0,20,0,7,5,0.7142857142857143,12.87857142857143,8,7,0.875,11.85625,1
1,1,1,1,123.0,3,1,112.9,0,0,0,1,1,0,18,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,3,1,1,131.0,38,37,120.2,1,0,0,1,1,0,18,0,6,6,1.0,12.833333333333334,6,5,0.8333333333333334,11.4,1
1,1,1,1,120.0,34,34,111.6,0,0,1,1,1,1,21,0,5,5,1.0,12.6,5,3,0.6,12.833333333333334,1
1,1,1,1,125.0,1,1,134.1,1,0,0,1,1,0,20,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,1,1,1,133.1,37,37,101.6,0,0,0,1,1,1,30,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,2,1,1,121.0,37,38,111.9,1,0,0,1,1,0,19,0,6,6,1.0,14.166666666666666,6,6,1.0,14.0,1
1,1,1,1,148.0,1,19,118.4,1,0,0,1,1,0,30,0,5,5,1.0,13.4,5,4,0.8,13.25,0
1,1,1,1,139.0,38,1,127.1,1,0,0,1,1,1,22,0,5,5,1.0,11.2,5,4,0.8,11.25,1
1,3,1,1,125.0,37,37,120.5,1,0,0,1,1,0,22,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,4,1,1,128.0,1,1,136.1,1,0,1,0,1,0,19,0,6,6,1.0,12.666666666666666,6,5,0.8333333333333334,11.8,0
1,2,1,1,132.0,1,19,124.0,1,0,0,1,1,0,21,0,5,3,0.6,12.333333333333334,5,4,0.8,11.25,0
1,4,1,1,137.0,38,38,141.6,0,0,0,1,1,0,21,0,5,4,0.8,12.25,5,5,1.0,12.0,1
1,1,1,39,160.0,19,38,160.0,1,0,1,1,1,1,21,0,0,0,0.0,0.0,0,0,0.0,0.0,0
1,1,1,1,120.0,1,19,110.0,0,0,0,1,1,0,27,0,5,3,0.6,10.75,5,3,0.6,10.333333333333334,0
1,1,1,1,134.0,37,37,100.0,1,0,0,1,1,0,32,0,7,0,0.0,0.0,7,0,0.0,0.0,0
1,1,1,12,133.1,37,1,120.0,0,0,1,0,1,0,40,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,2,1,1,116.0,37,1,124.8,1,0,0,1,1,0,20,0,5,2,0.4,14.333333333333334,5,2,0.4,12.5,1
1,1,1,39,140.0,4,4,140.0,1,0,0,1,1,0,20,0,5,2,0.4,11.5,5,2,0.4,11.5,0
1,3,1,1,140.0,37,37,124.3,1,0,0,1,1,0,18,0,0,0,0.0,0.0,0,0,0.0,0.0,1
1,1,1,1,122.0,1,38,118.9,0,0,0,1,1,0,21,0,5,2,0.4,10.5,5,0,0.0,0.0,0
1,1,1,1,141.0,19,37,130.2,0,0,0,1,1,0,18,0,6,6,1.0,13.5,6,0,0.0,0.0,0
1,1,1,1,120.0,1,3,120.0,0,0,0,1,1,0,19,0,6,1,0.16666666666666666,11.0,6,0,0.0,0.0,1
5,1,1,3,140.0,37,37,140.0,0,0,0,0,1,0,30,0,6,1,0.16666666666666666,10.0,6,0,0.0,0.0,0
1,1,1,12,133.1,19,1,130.0,0,0,0,1,1,0,29,0,6,0,0.0,0.0,6,0,0.0,0.0,0
1,2,1,1,137.0,1,1,130.4,1,0,1,1,1,0,18,0,5,1,0.2,12.0,5,3,0.6,10.666666666666666,0
1,2,1,1,122.0,1,1,116.1,1,0,0,1,1,1,18,0,5,4,0.8,12.25,5,5,1.0,12.2,0
1,1,1,39,130.0,1,1,130.0,0,0,0,1,1,0,22,0,10,5,0.5,11.4,7,6,0.8571428571428571,11.666666666666666,0
1,2,0,1,140.0,37,37,124.3,1,0,0,0,1,0,27,0,5,0,0.0,0.0,5,0,0.0,0.0,0
1,6,1,1,125.0,38,1,125.0,1,0,0,1,1,0,20,0,6,4,0.6666666666666666,14.25,6,5,0.8333333333333334,14.0,1
1,1,0,2,110.0,19,38,110.0,0,0,0,1,1,0,42,0,12,11,0.9166666666666666,14.454545454545457,11,10,0.9090909090909091,14.2,1
1,1,1,1,133.1,38,38,115.0,0,0,1,1,1,0,21,0,12,12,1.0,14.538461538461538,12,12,1.0,14.461538461538462,1
1,1,1,1,132.0,1,38,129.6,0,1,0,1,1,0,23,0,7,6,0.8571428571428571,12.733333333333334,8,7,0.875,11.95,1
1,1,1,1,122.0,38,38,128.8,1,0,0,1,1,0,21,0,12,5,0.4166666666666667,13.2,12,4,0.3333333333333333,13.5,0
1,3,1,1,155.0,4,3,144.2,1,0,0,1,1,0,19,0,0,0,0.0,0.0,0,0,0.0,0.0,1
2,1,1,1,120.0,37,37,134.0,0,0,0,1,1,1,40,0,6,6,1.0,12.333333333333334,6,4,0.6666666666666666,12.75,0
1,1,1,1,129.0,19,1,112.0,0,0,0,1,1,0,22,0,9,5,0.5555555555555556,11.2,9,7,0.7777777777777778,11.25,0
1,2,1,1,144.0,38,37,128.8,1,0,0,1,1,0,19,0,7,6,0.8571428571428571,13.2,7,6,0.8571428571428571,13.2,1
1,1,1,1,130.0,19,37,134.0,0,0,0,1,1,1,24,0,5,5,1.0,11.833333333333334,5,4,0.8,14.0,1
1,1,1,1,133.1,3,1,125.0,0,0,0,1,1,0,21,0,6,5,0.8333333333333334,11.333333333333334,6,2,0.3333333333333333,11.5,1
